Segment_id,Start_time_seconds,End_time_seconds,Start_time_formatted,End_time_formatted,Duration_seconds,Sentence,Emotion_core
300,967.82,971.18,16:07,16:11,3.36,"To jest niemożliwe, żeby tak, żeby tak mogło boleć.",surprise
217,784.22,786.58,13:04,13:06,2.36,Co jest?,surprise
121,372.4,373.46,06:12,06:13,1.06,Ojej!,surprise
718,2091.47,2097.63,34:51,34:57,6.16,"Na spokojnie, ja raczej dziewczyn z domu nie tykam, póki co mam taką zasadę, na czym ja dzisiaj będę trzymał.",surprise
560,1583.89,1585.33,26:23,26:25,1.44,"Nie poważnie mówię, nie?",surprise
282,2102.51,2122.88,35:02,35:22,20.37,"od takiej rodziny turboalkoholików ale wiesz oni na początku nie wyglądali na jakąś patologię i, że to będzie pół roku jazdy bez trzymanki naprawdę ta pani bardzo ładnie się ubrała wypłukała usta nie czuć błodni alkoholu czasała się ja podpisałam z nią całą umowę po czym następnego dnia już była taka libacja.",surprise
608,1706.98,1712.61,28:26,28:32,5.63,"Może to taki przedsmaczek tego, co się stanie później.",surprise
479,1176.58,1178.18,19:36,19:38,1.6,Pokaż buzie jak to połkniesz.,surprise
3,8.13,9.21,00:08,00:09,1.08,Mięśnie!,surprise
144,653.12,655.16,10:53,10:55,2.04,Tutaj dzisiaj zanocić mnie na coś wielkiego.,surprise
83,288.99,289.49,04:48,04:49,0.5,Nie twój?,surprise
173,616.15,619.27,10:16,10:19,3.12,"Naprawdę nie spodziewałem się tego, powiem szczerze.",surprise
263,1175.25,1179.01,19:35,19:39,3.76,Jak się nazywacie?,surprise
68,386.68,389.84,06:26,06:29,3.16,"W tamtym budynku, co jest 3-2-1, ten budyneczek, widzi pan?",surprise
65,192.04,193.25,03:12,03:13,1.21,"Na ziemię, co?",surprise
9,27.18,27.56,00:27,00:27,0.38,Co?!,surprise
851,1623.62,1626.08,27:03,27:06,2.46,"I teraz to, co mówiłem.",surprise
11,39.19,41.83,00:39,00:41,2.64,Jestem twoim kolegą!,surprise
221,962.89,966.63,16:02,16:06,3.74,"Tu jakieś nie umyte, czy co?",surprise
598,1680.84,1681.98,28:00,28:01,1.14,Idziemy sobie podubać w nosie?,surprise
99,288.94,293.7,04:48,04:53,4.76,"Luksus i tak dalej, bo po prostu tylko do luksusów mogą je przyjąć nigdzie indziej.",surprise
265,1081.15,1082.91,18:01,18:02,1.76,Jest pani surową mamą czy nie?,surprise
28,134.82,139.5,02:14,02:19,4.68,"A jak było, to współczuję osoby, która to nagrywała.",surprise
411,1621.46,1621.82,27:01,27:01,0.36,Co?,surprise
706,1393.86,1394.54,23:13,23:14,0.68,Jeszcze tu!,surprise
766,2915.1,2917.1,48:35,48:37,2.0,Ja już zapomniałem o co chodziło w tym pytaniu.,surprise
292,615.54,618.6,10:15,10:18,3.06,"Tak, no tu jest barbecue, tu coś.",surprise
235,802.08,804.48,13:22,13:24,2.4,"Ale kozak, może wybrać solo.",surprise
955,3578.99,3580.59,59:38,59:40,1.6,Co?,surprise
196,482.57,483.67,08:02,08:03,1.1,O!,surprise
255,937.99,941.31,15:37,15:41,3.32,"Mogą zostać, co ty o tym sądzisz, Small Patrol?",surprise
558,1132.78,1136.92,18:52,18:56,4.14,Ty już zjadłeś dzisiaj całą swoją dietę na tym odcinku.,surprise
0,0.01,2.05,00:00,00:02,2.04,"O Jezu, jaki długi!",surprise
618,1242.17,1246.57,20:42,20:46,4.4,"Ale to jest bardziej, to mi się robi tak...",surprise
405,901.2,902.18,15:01,15:02,0.98,Wow.,surprise
391,861.23,865.53,14:21,14:25,4.3,Co ty gadasz?,surprise
460,2368.96,2381.0,39:28,39:41,12.04,"Z reguły nie lubię wykonywać zadania jako ostatnia, ale tutaj akurat przyznam się szczerze, że ucieszyłam się z tego powodu, ponieważ rzeczywiście dużo dało mi to, że mogłam obserwować innych zawodników.",surprise
267,1185.41,1186.23,19:45,19:46,0.82,Na gęś?,surprise
630,1798.79,1800.47,29:58,30:00,1.68,"No i wtedy zapytałem, czy coś trenuje.",surprise
238,850.91,852.57,14:10,14:12,1.66,"Byłam ciekawa, no co to za dupa.",surprise
95,239.72,241.64,03:59,04:01,1.92,A jak wcześniej zamknął tą siłkę?,surprise
843,2825.06,2827.16,47:05,47:07,2.1,Ale śmieszne.,surprise
975,2480.3,2482.16,41:20,41:22,1.86,"Myślę, że jeszcze coś można powiedzieć.",surprise
81,250.03,253.23,04:10,04:13,3.2,"Przepraszam, ale to miał być program o mnie.",surprise
186,458.38,459.02,07:38,07:39,0.64,No i naprawdę...,surprise
859,3205.7,3207.44,53:25,53:27,1.74,"A to co byś chciał, żeby się nie śmiali?",surprise
472,2166.12,2169.44,36:06,36:09,3.32,Coś jest nie tak.,surprise
167,642.34,644.12,10:42,10:44,1.78,W ten piątek?,surprise
19,53.67,59.01,00:53,00:59,5.34,"Jak to działa, powiedz mi, bierzesz przedmiot osoby, do której on należał i...",surprise
346,1085.81,1088.81,18:05,18:08,3.0,"Ale ojcie chlasztali, czy jak?",surprise
301,599.02,600.16,09:59,10:00,1.14,Coraz lepiej.,surprise
198,618.1,619.08,10:18,10:19,0.98,Pisior!,surprise
231,597.77,603.84,09:57,10:03,6.07,"Tutaj po prostu jest, że jakiś sklep z antykami jest zamknięty i clown, który siedzi sobie w środku się rusza.",surprise
512,1025.77,1028.03,17:05,17:08,2.26,"Ale mam, ale mam!",surprise
232,559.96,570.6,09:19,09:30,10.64,"Dopiero co była sprawa z Leksiem, że coś tam wysyłał do czternastolatki, później okazało się, później się okazało, że ona miała więcej, nieważne.",surprise
124,299.95,301.35,04:59,05:01,1.4,Ale jak to wyjaśnisz?,surprise
110,343.89,346.49,05:43,05:46,2.6,Nie lubię pokazywać się bez makijażu.,surprise
244,834.77,840.82,13:54,14:00,6.05,"Ale nieźle, jakbyście to znaleźliście, niesamowite Niech to Aga, ale lepa Dobra!",surprise
105,356.6,361.48,05:56,06:01,4.88,"Kogo z kim najbardziej jadą w internecie, już nieważne, ale jadą z wieloma osobami, to wierzmy, że te osoby mówią to samo co ty.",surprise
60,133.63,136.33,02:13,02:16,2.7,"Myślałam, że tam, nie wiem, coś będzie za tym placem zabaw.",surprise
515,2047.55,2051.09,34:07,34:11,3.54,Taki jest mniej więcej rodowód mojej rodziny.,surprise
3,8.47,12.47,00:08,00:12,4.0,"Pierwszy taki na serio, gdzie były reflektory, może duży stres, adrenalina?",surprise
363,708.41,710.88,11:48,11:50,2.47,"To jest niemożliwe, to jest niemożliwe.",surprise
226,546.45,547.65,09:06,09:07,1.2,Co to ma być?,surprise
74,223.59,231.25,03:43,03:51,7.66,"Nie wiem, klikam, no jest laseczka przed kamerką, w samych majtkach, gęby nie widać, no ale kto by się na gębę patrzył?",surprise
43,150.46,154.16,02:30,02:34,3.7,Oh my fucking god!,surprise
619,2418.97,2420.66,40:18,40:20,1.69,"Co ci Polska zrobiła, że tak strasznie?",surprise
0,1.63,6.09,00:01,00:06,4.46,"Trzech nierozłącznych kumpli, jak trzy nierozłączne paski na dresie!",surprise
145,561.07,570.71,09:21,09:30,9.64,"Jestem przyzwyczajony do tego, że zawsze jej się coś nie podoba, jak gadam z innymi dziewczynami, tylko nienawidzę jej gadania typu, że mam to w dupie, sprowadzaj sobie kogo chcesz, nie mam to wszystko gdzieś i tak dalej.",surprise
100,374.56,377.06,06:14,06:17,2.5,"Idę do kibla, przynieś ci coś?",surprise
60,185.72,187.62,03:05,03:07,1.9,"Ej, ale zauważyliście te linie?",surprise
548,1560.22,1562.8,26:00,26:02,2.58,"No ale coś za coś, nie?",surprise
970,3627.17,3631.21,60:27,60:31,4.04,"Serio, naprawdę czasami masz poczucie i to jest też a propos tego serialu.",surprise
207,850.15,854.39,14:10,14:14,4.24,Niemniej co do twarzy już wiszą chomiki.,surprise
205,727.33,728.55,12:07,12:08,1.22,"Ha, ha, ha, ha!",surprise
102,752.41,768.18,12:32,12:48,15.77,"I okazuje się, że ktoś, kto ma ogromny talent wokalny, może nie mieć jeszcze pewnych umiejętności albo pewnych predyspozycji do tego, żeby właśnie poradzić sobie z którymś z tych elementów.",surprise
116,357.13,360.07,05:57,06:00,2.94,Po prostu takie długie aż do nieba.,surprise
378,843.63,844.79,14:03,14:04,1.16,Naprawdę?,surprise
164,626.56,632.8,10:26,10:32,6.24,"No dobra, idę coś zjeść teraz i będę ruszał w stronę Sofii, Bugarii.",surprise
369,1464.78,1465.62,24:24,24:25,0.84,No i co piszą?,surprise
96,372.7,374.1,06:12,06:14,1.4,A są tam owoce morza?,surprise
1432,5253.72,5254.68,87:33,87:34,0.96,Naprawdę.,surprise
1491,5789.4,5793.32,96:29,96:33,3.92,"Zająłeś niestety czas na odpowiedź Dobromira, więc nie usłyszymy, co ma do powiedzenia.",surprise
367,1195.52,1201.6,19:55,20:01,6.08,"To jest najgorsze, jak już przepatrzyłeś, masz wrażenie, że widziałeś wszystko.",surprise
267,589.32,590.0,09:49,09:50,0.68,Tak serio.,surprise
159,620.4,622.04,10:20,10:22,1.64,Coś się nam ciągle nie udaje.,surprise
267,559.02,560.14,09:19,09:20,1.12,A widział ten?,surprise
153,538.09,539.29,08:58,08:59,1.2,Wiecie jak to pachnie?,surprise
154,592.61,593.75,09:52,09:53,1.14,Krysiu!,surprise
33,323.46,334.02,05:23,05:34,10.56,"Okazuje się, że to tak naprawdę jest łącznie 2 tygodnie jazdy, albo czasem nawet 2 dni w sezonie i on już zalicza to jako sezon.",surprise
398,1106.29,1109.57,18:26,18:29,3.28,"Ale myślę, że nie będzie to dla mnie konkurencja.",surprise
98,293.17,295.19,04:53,04:55,2.02,Zabiję wszystkich!,surprise
238,600.3,602.4,10:00,10:02,2.1,"Śmierć na miejscu, jakby takie coś walnęło.",surprise
379,1254.93,1255.6,20:54,20:55,0.67,Co ci się śmieszy?,surprise
151,586.39,587.57,09:46,09:47,1.18,Krystyna!,surprise
304,679.33,680.61,11:19,11:20,1.28,Co on robi?,surprise
304,1021.86,1023.4,17:01,17:03,1.54,Masz jakiś problem?,surprise
386,1269.75,1272.17,21:09,21:12,2.42,"Nieee, no czemu to jest?",surprise
42,96.64,98.36,01:36,01:38,1.72,Teraz sobie przypomniał!,surprise
826,3112.26,3127.58,51:52,52:07,15.32,"I faktycznie, ja jak na przykład oglądam Tarkowskiego, to się czuję czasami jakbym był właśnie w cerkwi i czasami, no na przykład jak jest scena z Andrzeja Rublowa, Ukrzyżowania, no to widziałem ten film trzy razy i za każdym razem płakałem w tym momencie.",surprise
623,1775.41,1781.35,29:35,29:41,5.94,"Tyston zaczął coś po alkoholu trochę tam kozaczyć, no to musiałem mu pokazać, kto rządzi w tym domu.",surprise
291,645.56,647.08,10:45,10:47,1.52,"Mhm, wow.",surprise
243,797.92,798.18,13:17,13:18,0.26,coś.,surprise
79,187.79,188.95,03:07,03:08,1.16,"A co będzie, jak przegrasz?",surprise
56,171.35,173.3,02:51,02:53,1.95,"Że jest gwizdek i czekasz, co się stanie, nie?",surprise
33,95.65,96.89,01:35,01:36,1.24,"Tak, co jesteśmy ziomale.",surprise
265,1088.39,1095.95,18:08,18:15,7.56,"Staram się też współpracować z różnymi reżyserami starszymi, teraz za chwileczkę starszymi, to bardzo źle zabrzmiało.",surprise
1301,4892.8,4893.64,81:32,81:33,0.84,Jak to wygląda?,surprise
195,611.76,613.0,10:11,10:13,1.24,Są coraz bliżej!,surprise
462,1688.37,1689.31,28:08,28:09,0.94,Nie grasz już?,surprise
79,330.84,331.74,05:30,05:31,0.9,W klubie dałaś dupy!,surprise
11,57.4,59.8,00:57,00:59,2.4,Co jest?,surprise
138,402.88,404.38,06:42,06:44,1.5,Uratowany!,surprise
657,1715.7,1718.84,28:35,28:38,3.14,"Słuchajcie, a może zadzwonimy do Dominika i zapytamy, jak to wyglądało z jego strony.",surprise
423,1621.68,1623.4,27:01,27:03,1.72,"Co się da, przerabia się na tuk-tuka.",surprise
377,1383.97,1387.27,23:03,23:07,3.3,"I rozkminiać, ja muszę wymyślić, co teraz zrobić.",surprise
531,1499.16,1499.88,24:59,24:59,0.72,A co dziewczyno?,surprise
107,218.11,219.55,03:38,03:39,1.44,"Ale jesteś w tyle, punkta.",surprise
168,591.41,592.87,09:51,09:52,1.46,Mogę ze sobą chwilkę jeździć?,surprise
1138,4229.0,4239.32,70:29,70:39,10.32,"I nagle wydarza się coś takiego, że dostaję jedną z pierwszoplanowych ról, postać, w której naprawdę i odnajduję też siebie, ale też historię, która można w ogóle opowiedzieć.",surprise
148,519.52,520.82,08:39,08:40,1.3,"Tak, coś w tym rodzaju.",surprise
90,357.26,358.74,05:57,05:58,1.48,Naprawdę zaszczyciłaś mnie.,surprise
419,1817.42,1819.62,30:17,30:19,2.2,"Co, od komu mówisz, komu?",surprise
45,221.21,233.51,03:41,03:53,12.3,"To zawsze należy robić tylko dla siebie i wykonać najbardziej profesjonalnie swoją pracę, ale rozumiem tych uczestników, bo również mierzyłam się z tym stresem, więc myślę, że ten stres jest najgorszym takim, wiesz, podpowiadaczem.",surprise
201,447.17,448.03,07:27,07:28,0.86,Każdemu już.,surprise
235,499.04,500.58,08:19,08:20,1.54,"Daj, co ty robisz?",surprise
570,1603.79,1604.57,26:43,26:44,0.78,Łączysz to?,surprise
195,661.32,662.78,11:01,11:02,1.46,Co jest grane?,surprise
19,43.47,44.91,00:43,00:44,1.44,"Powiedziałam, że moja koleżanka tak mówiła.",surprise
37,140.35,147.11,02:20,02:27,6.76,"Miałem obandażowane łapy, czyli w zasadzie byłem sobą, grałem tam w fajtera.",surprise
56,368.71,369.07,06:08,06:09,0.36,Co?,surprise
474,973.82,976.4,16:13,16:16,2.58,Litera L jak łopata.,surprise
255,888.04,889.92,14:48,14:49,1.88,Stępuś!,surprise
51,293.69,308.79,04:53,05:08,15.1,"Pracowałem na budowie, w wykończeniówce, pracowałem jako drwal, pracowałem, a tak, jako kierowca był, oczywiście za barem pracowałem, pracuję w okresie letnim jako sternik motorowodny, jako ratownik, jako...",surprise
275,588.59,589.47,09:48,09:49,0.88,Co?,surprise
265,914.58,917.96,15:14,15:17,3.38,"Okazało się, że ten sklep to wcale nie taki polski.",surprise
246,879.6,883.38,14:39,14:43,3.78,Spróbuj wybrać coś.,surprise
856,2872.42,2874.64,47:52,47:54,2.22,Pora coś zjeść na Orlenie.,surprise
35,97.75,99.73,01:37,01:39,1.98,"Ja myślałem, że mało jestem zjarany, ale jestem z tak...",surprise
159,300.25,303.13,05:00,05:03,2.88,"Jakoś się stresuje, nie?",surprise
94,181.7,182.62,03:01,03:02,0.92,Co kurde jest?,surprise
1070,3552.53,3554.97,59:12,59:14,2.44,"A myślisz, że ja będę cokolwiek skomentować później, czy nie?",surprise
542,1091.54,1092.38,18:11,18:12,0.84,Saker!,surprise
247,800.68,802.02,13:20,13:22,1.34,Co ty gadasz ten...,surprise
78,328.68,330.84,05:28,05:30,2.16,"W klubie dałaś dupy, to jest prawda!",surprise
6,12.33,15.33,00:12,00:15,3.0,Mózg!,surprise
693,1372.08,1374.38,22:52,22:54,2.3,"Ty, faktycznie Puszka jest szybki.",surprise
411,1551.23,1552.01,25:51,25:52,0.78,Humor?,surprise
4,9.27,11.39,00:09,00:11,2.12,Prawo jazdy and pawara!,surprise
199,674.96,679.28,11:14,11:19,4.32,Siedzisz sobie w pokoju i nagle coś takiego ci przechodzi.,surprise
238,1044.3,1047.3,17:24,17:27,3.0,Wow.,surprise
319,1034.41,1035.25,17:14,17:15,0.84,"Ja już nie wiem, co mam robić.",surprise
30,141.46,146.9,02:21,02:26,5.44,"Ja wolę, jak się coś dzieje od samego początku i widzę, co się będzie działo, a nie, że nagle mi coś wyskakuje.",surprise
419,1494.77,1498.25,24:54,24:58,3.48,"Mimo, że w ogóle nie mam zielonego pecia, o co w tym chodzi i tak dalej.",surprise
336,2404.62,2409.34,40:04,40:09,4.72,Były bardzo pomocne i bardzo naprawdę takie.,surprise
761,2821.65,2822.15,47:01,47:02,0.5,Naprawdę?,surprise
94,236.98,239.72,03:56,03:59,2.74,Czy tam karnet na siłkę do końca życia?,surprise
173,590.55,592.71,09:50,09:52,2.16,"Wziąłem sobie drinka, mojego ulubionego, pinacolada.",surprise
366,1187.05,1189.75,19:47,19:49,2.7,I tak naprawdę od 18 lat ciągle.,surprise
52,162.1,164.06,02:42,02:44,1.96,"Kurna, w takim momencie!",surprise
5,18.09,19.57,00:18,00:19,1.48,"A to jest podobno słabo płynąc, co?",surprise
627,2124.41,2127.47,35:24,35:27,3.06,"Jak mi zabiorą paszport, to może chociaż po Europie, żebym mógł podróżować.",surprise
177,593.42,600.78,09:53,10:00,7.36,"I normalnie miałeś te okulary, to leżałeś tak jak w tym łóżku i musiałeś się rozglądać i my w to grałyśmy na podwórku.",surprise
838,1597.2,1598.7,26:37,26:38,1.5,"Jak z psychą teraz, co?",surprise
93,580.34,598.29,09:40,09:58,17.95,"Więc trochę tak się zmieniła ta dynamika tego biznesu, że teraz rzeczywiście projektanci wolą co sezon zatrudniać trzydzieści, dwadzieścia nowych twarzy dziewczyn, które jakby jeszcze nic za bardzo nie zrobiły w świecie mody, nie mają jeszcze doświadczenia.",surprise
198,768.25,772.16,12:48,12:52,3.91,"Wiesz, że jesteś pierwszym facetem, którego Ania chciała na chatę?",surprise
229,790.4,791.96,13:10,13:11,1.56,A jako który?,surprise
98,245.08,251.9,04:05,04:11,6.82,"Tysiak, to jest kasa, co zmienia życie, ale nie za bardzo, bo wiadomo, jak taki majątek zainwestować.",surprise
176,524.2,540.59,08:44,09:00,16.39,"Ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, ha, Ale pochy?",surprise
15,45.9,49.22,00:45,00:49,3.32,Co jest?,surprise
530,1074.19,1076.61,17:54,17:56,2.42,"Co ty sobie wymyśliłeś, to się zjedz.",surprise
751,1949.66,1953.2,32:29,32:33,3.54,I co mały?,surprise
739,2530.05,2531.25,42:10,42:11,1.2,Jak oceniasz?,surprise
127,375.24,377.96,06:15,06:17,2.72,"A to ty nie wiesz, że zawsze śni się na odwrót?",surprise
138,543.7,544.41,09:03,09:04,0.71,W ogóle ty!,surprise
656,1708.44,1715.7,28:28,28:35,7.26,"Ta egzekucja trwała kilka minut, więc sobie pozwolił Dominik Zadora na już to, co gdzieś tam kończył sobie już się bardzo dobrze.",surprise
0,19.62,20.34,00:19,00:20,0.72,Wiecie co?,surprise
242,621.72,626.58,10:21,10:26,4.86,"Próbuję to sobie wyobrazić, że idę i widzę coś takiego.",surprise
21,55.91,57.01,00:55,00:57,1.1,Oho.,surprise
291,802.01,805.41,13:22,13:25,3.4,"Przesuniemy te łóżka, wyjebijmy jednej lasce gdzieś tam, nie?",surprise
91,279.27,283.73,04:39,04:43,4.46,"To jak trochę takie, wiecie jak co?",surprise
188,906.8,911.04,15:06,15:11,4.24,"To, że tutaj bramki nie padają w drugiej połowie, to naprawdę nic nie znaczy.",surprise
82,250.06,252.69,04:10,04:12,2.63,"Przewijam do połowy, no i niespodzianka.",surprise
16,95.29,102.47,01:35,01:42,7.18,"A resztę myślę, że coś się z tym zrobi.",surprise
323,692.01,695.51,11:32,11:35,3.5,"Nie no, powiem wam, że to wygląda naprawdę k***a.",surprise
659,1606.13,1607.57,26:46,26:47,1.44,I co ona w tym czasie?,surprise
215,559.37,559.99,09:19,09:19,0.62,Co będzie biegła?,surprise
138,540.04,543.34,09:00,09:03,3.3,"Ale nie ma tak, że nie ma powrotu, tak?",surprise
201,1001.16,1002.38,16:41,16:42,1.22,Czarek!,surprise
464,2403.99,2405.63,40:03,40:05,1.64,Zaskoczyliście mnie niesamowicie.,surprise
736,1440.49,1442.1,24:00,24:02,1.61,"Ej, ej, ej, ej!",surprise
267,991.4,993.2,16:31,16:33,1.8,Obudka!,surprise
10,29.5,37.02,00:29,00:37,7.52,"Kobiety generalnie puszkują, ale to tego już nie ma, jeśli chodzi o kobiece zakłady.",surprise
116,312.94,314.24,05:12,05:14,1.3,A ty Walu co mówisz?,surprise
121,398.16,402.32,06:38,06:42,4.16,"Ale nudzi mi się Stary, to jest.",surprise
68,229.9,230.8,03:49,03:50,0.9,Rozerwać?,surprise
262,966.4,970.08,16:06,16:10,3.68,"Nie jest to łatwe, żeby zostać zaproszonym na coś takiego.",surprise
180,953.18,955.24,15:53,15:55,2.06,"Ale co, to tylko walk?",surprise
685,2345.25,2348.49,39:05,39:08,3.24,Jakbym się cofnął tak o ileś tam lat do tyłu.,surprise
186,942.95,945.85,15:42,15:45,2.9,"Ciekawy człowieku, gdzie jest stół bilardowy?",surprise
567,2129.45,2133.75,35:29,35:33,4.3,A co Pani woli?,surprise
251,696.46,698.26,11:36,11:38,1.8,Naprawdę?,surprise
276,760.1,761.4,12:40,12:41,1.3,– To jest wszystko zajęte?,surprise
120,418.88,421.56,06:58,07:01,2.68,"Jest naprawdę w porządku gościem, nie?",surprise
466,937.56,939.79,15:37,15:39,2.23,Ale luta idzie.,surprise
719,2097.63,2099.45,34:57,34:59,1.82,Gdzie powinno być?,surprise
125,372.96,373.88,06:12,06:13,0.92,No co jest?,surprise
297,1011.84,1012.74,16:51,16:52,0.9,Chcesz zabrać?,surprise
109,284.19,285.49,04:44,04:45,1.3,Uważnie się robi.,surprise
49,136.93,138.87,02:16,02:18,1.94,"Dobra, to jakiś gość w przybraniu, czekaj.",surprise
387,857.99,858.47,14:17,14:18,0.48,A za co?,surprise
93,274.9,276.42,04:34,04:36,1.52,"Minionka, kupmy, błagam!",surprise
50,203.98,206.06,03:23,03:26,2.08,Chodzisz może w tę stronę?,surprise
56,299.35,301.73,04:59,05:01,2.38,Dajcie powiedzieć coś Małgorzacie.,surprise
240,851.78,853.86,14:11,14:13,2.08,"Dokąd jedziesz, dokąd jedziesz?",surprise
141,1166.71,1177.51,19:26,19:37,10.8,"A była naprawdę piękną kobietą jeszcze wieku przed sześćdziesiątką i żyła do dziewięćdziesiątego pierwszego roku życia była naprawdę zszokowana faktem, że musi umrzeć.",surprise
489,1661.8,1663.43,27:41,27:43,1.63,"Jest, Michał!",surprise
19,59.23,63.53,00:59,01:03,4.3,A to już na żywo będziecie mogli odwiedzić oczywiście na Ekipa Festiwal!,surprise
